source,date,x_pixel,y_pixel,week_contains_day_1_or_2,date_itself_day_1_or_2,method
2504_boss_bars,2023-06-15,220.5600000000001,631.0,False,False,weekly bar centers; pixels detected
2504_boss_bars,2023-06-22,228.5200000000001,618.0,False,False,weekly bar centers; pixels detected
2504_boss_bars,2023-06-29,236.4800000000001,603.0,True,False,weekly bar centers; pixels detected
2504_boss_bars,2023-07-06,244.4400000000001,592.0,False,False,weekly bar centers; pixels detected
2504_boss_bars,2023-07-13,252.40000000000012,551.0,False,False,weekly bar centers; pixels detected
2504_boss_bars,2023-07-20,260.3600000000001,550.0,False,False,weekly bar centers; pixels detected
2504_boss_bars,2023-07-27,268.32000000000016,551.0,True,False,weekly bar centers; pixels detected
2504_boss_bars,2023-08-03,276.28000000000014,549.0,False,False,weekly bar centers; pixels detected
2504_boss_bars,2023-08-10,284.2400000000001,544.0,False,False,weekly bar centers; pixels detected
2504_boss_bars,2023-08-17,292.20000000000016,553.0,False,False,weekly bar centers; pixels detected
2504_boss_bars,2023-08-24,300.1600000000002,553.0,False,False,weekly bar centers; pixels detected
2504_boss_bars,2023-08-31,308.1200000000002,555.0,True,False,weekly bar centers; pixels detected
2504_boss_bars,2023-09-07,316.08000000000015,564.0,False,False,weekly bar centers; pixels detected
2504_boss_bars,2023-09-14,324.0400000000002,567.0,False,False,weekly bar centers; pixels detected
2504_boss_bars,2023-09-21,332.0000000000002,565.0,False,False,weekly bar centers; pixels detected
2504_boss_bars,2023-09-28,339.9600000000002,556.0,True,False,weekly bar centers; pixels detected
2504_boss_bars,2023-10-05,347.9200000000002,572.0,False,False,weekly bar centers; pixels detected
2504_boss_bars,2023-10-12,355.8800000000002,573.0,False,False,weekly bar centers; pixels detected
2504_boss_bars,2023-10-19,363.84000000000026,573.0,False,False,weekly bar centers; pixels detected
2504_boss_bars,2023-10-26,371.80000000000024,570.0,True,False,weekly bar centers; pixels detected
2504_boss_bars,2024-01-04,451.40000000000026,565.0,False,False,weekly bar centers; pixels detected
2504_boss_bars,2024-02-01,483.24000000000035,571.0,True,True,weekly bar centers; pixels detected
2504_boss_bars,2024-03-14,531.0000000000005,569.0,False,False,weekly bar centers; pixels detected
2504_boss_bars,2024-04-04,554.8800000000005,556.0,False,False,weekly bar centers; pixels detected
2504_boss_bars,2024-04-18,570.8000000000004,562.0,False,False,weekly bar centers; pixels detected
2504_boss_bars,2024-05-02,586.7200000000005,558.0,True,True,weekly bar centers; pixels detected
2504_boss_bars,2024-05-16,602.6400000000003,555.0,False,False,weekly bar centers; pixels detected
2504_boss_bars,2024-05-23,610.6000000000005,542.0,False,False,weekly bar centers; pixels detected
2504_boss_bars,2024-05-30,618.5600000000005,540.0,True,False,weekly bar centers; pixels detected
2504_boss_bars,2024-06-06,626.5200000000004,545.0,False,False,weekly bar centers; pixels detected
2504_boss_bars,2024-06-13,634.4800000000005,541.0,False,False,weekly bar centers; pixels detected
2504_boss_bars,2024-06-27,650.4000000000005,524.0,True,False,weekly bar centers; pixels detected
2504_boss_bars,2024-07-04,658.3600000000006,530.0,False,False,weekly bar centers; pixels detected
2504_boss_bars,2024-07-11,666.3200000000005,526.0,False,False,weekly bar centers; pixels detected
2504_boss_bars,2024-07-18,674.2800000000005,522.0,False,False,weekly bar centers; pixels detected
2504_boss_bars,2024-07-25,682.2400000000006,505.0,False,False,weekly bar centers; pixels detected
2504_boss_bars,2024-08-01,690.2000000000004,518.0,True,True,weekly bar centers; pixels detected
2504_boss_bars,2024-08-08,698.1600000000005,516.0,False,False,weekly bar centers; pixels detected
2504_boss_bars,2024-08-15,706.1200000000006,514.0,False,False,weekly bar centers; pixels detected
2504_boss_bars,2024-08-22,714.0800000000006,497.0,False,False,weekly bar centers; pixels detected
2504_boss_bars,2024-08-29,722.0400000000008,507.0,True,False,weekly bar centers; pixels detected
2504_boss_bars,2024-09-05,730.0000000000006,499.0,False,False,weekly bar centers; pixels detected
2504_boss_bars,2024-09-12,737.9600000000006,492.0,False,False,weekly bar centers; pixels detected
2504_boss_bars,2024-09-19,745.9200000000008,473.0,False,False,weekly bar centers; pixels detected
2504_boss_bars,2024-09-26,753.8800000000005,475.0,True,False,weekly bar centers; pixels detected
2504_boss_bars,2024-10-03,761.8400000000008,491.0,False,False,weekly bar centers; pixels detected
2504_boss_bars,2024-10-10,769.8000000000005,479.0,False,False,weekly bar centers; pixels detected
2504_boss_bars,2024-10-17,777.7600000000008,475.0,False,False,weekly bar centers; pixels detected
2504_boss_bars,2024-10-24,785.7200000000008,469.0,False,False,weekly bar centers; pixels detected
2504_boss_bars,2024-10-31,793.6800000000009,499.0,True,False,weekly bar centers; pixels detected
2504_boss_bars,2024-11-07,801.6400000000007,501.0,False,False,weekly bar centers; pixels detected
2504_boss_bars,2024-11-14,809.6000000000007,506.0,False,False,weekly bar centers; pixels detected
2504_boss_bars,2024-11-21,817.5600000000007,472.0,False,False,weekly bar centers; pixels detected
2504_boss_bars,2024-11-28,825.5200000000008,473.0,True,False,weekly bar centers; pixels detected
2504_boss_bars,2024-12-05,833.4800000000007,454.0,False,False,weekly bar centers; pixels detected
2504_boss_bars,2024-12-12,841.4400000000007,393.0,False,False,weekly bar centers; pixels detected
2504_boss_bars,2024-12-19,849.4000000000008,330.0,False,False,weekly bar centers; pixels detected
2504_boss_bars,2024-12-26,857.3600000000007,330.0,True,False,weekly bar centers; pixels detected
2504_boss_bars,2025-01-02,865.3200000000007,346.0,True,True,weekly bar centers; pixels detected
2504_boss_bars,2025-01-09,873.2800000000008,333.0,False,False,weekly bar centers; pixels detected
2504_boss_bars,2025-01-16,881.2400000000008,340.0,False,False,weekly bar centers; pixels detected
2504_boss_bars,2025-01-23,889.2000000000007,330.0,False,False,weekly bar centers; pixels detected
2504_boss_bars,2025-01-30,897.1600000000008,340.0,True,False,weekly bar centers; pixels detected
2504_boss_bars,2025-02-06,905.1200000000008,339.0,False,False,weekly bar centers; pixels detected
2504_boss_bars,2025-02-13,913.0800000000008,330.0,False,False,weekly bar centers; pixels detected
2504_boss_bars,2025-02-20,921.0400000000008,330.0,False,False,weekly bar centers; pixels detected
2504_boss_bars,2025-02-27,929.0000000000008,347.0,True,False,weekly bar centers; pixels detected
2504_boss_bars,2025-03-06,936.9600000000008,350.0,False,False,weekly bar centers; pixels detected
2504_boss_bars,2025-03-13,944.9200000000008,343.0,False,False,weekly bar centers; pixels detected
2504_source_boss,2023-01-05,378.8559139784956,693.0,False,False,printed six month ticks to Thursday; interpolate line color trace
2504_source_boss,2023-01-12,386.320430107527,689.8931899641577,False,False,printed six month ticks to Thursday; interpolate line color trace
2504_source_boss,2023-01-19,393.7849462365583,691.1899641577055,False,False,printed six month ticks to Thursday; interpolate line color trace
2504_source_boss,2023-01-26,401.2494623655928,690.0,True,False,printed six month ticks to Thursday; interpolate line color trace
2504_source_boss,2023-02-02,408.8547207446819,689.0,True,True,printed six month ticks to Thursday; interpolate line color trace
2504_source_boss,2023-02-09,417.0925170068023,693.3641723356008,False,False,printed six month ticks to Thursday; interpolate line color trace
2504_source_boss,2023-02-16,425.3568027210896,700.1189342403632,False,False,printed six month ticks to Thursday; interpolate line color trace
2504_source_boss,2023-02-23,433.62108843537334,700.0,True,False,printed six month ticks to Thursday; interpolate line color trace
2504_source_boss,2023-03-02,441.74253379440444,705.0,True,True,printed six month ticks to Thursday; interpolate line color trace
2504_source_boss,2023-03-09,449.2356374807977,712.2356374807978,False,False,printed six month ticks to Thursday; interpolate line color trace
2504_source_boss,2023-03-16,456.700153609832,719.566717869944,False,False,printed six month ticks to Thursday; interpolate line color trace
2504_source_boss,2023-03-23,464.1646697388634,725.0,False,False,printed six month ticks to Thursday; interpolate line color trace
2504_source_boss,2023-03-30,471.6291858678947,726.0,True,False,printed six month ticks to Thursday; interpolate line color trace
2504_source_boss,2023-04-06,479.2714285714292,727.9095238095236,False,False,printed six month ticks to Thursday; interpolate line color trace
2504_source_boss,2023-04-13,486.98476190476134,725.6768253968257,False,False,printed six month ticks to Thursday; interpolate line color trace
2504_source_boss,2023-04-20,494.6980952380967,720.0692063492044,False,False,printed six month ticks to Thursday; interpolate line color trace
2504_source_boss,2023-04-27,502.4114285714288,713.1961904761904,True,False,printed six month ticks to Thursday; interpolate line color trace
2504_source_boss,2023-05-04,510.01812596006226,712.0,False,False,printed six month ticks to Thursday; interpolate line color trace
2504_source_boss,2023-05-11,517.4826420890936,712.8275473630312,False,False,printed six month ticks to Thursday; interpolate line color trace
2504_source_boss,2023-05-18,524.947158218125,712.0,False,False,printed six month ticks to Thursday; interpolate line color trace
2504_source_boss,2023-05-25,532.4116743471594,710.0,False,False,printed six month ticks to Thursday; interpolate line color trace
2504_source_boss,2023-06-01,539.8966673653326,705.4022217564449,True,True,printed six month ticks to Thursday; interpolate line color trace
2504_source_boss,2023-06-08,547.5895238095235,694.4104761904765,False,False,printed six month ticks to Thursday; interpolate line color trace
2504_source_boss,2023-06-15,555.3028571428571,680.3542857142861,False,False,printed six month ticks to Thursday; interpolate line color trace
2504_source_boss,2023-06-22,563.016190476191,662.9622222222209,False,False,printed six month ticks to Thursday; interpolate line color trace
2504_source_boss,2023-06-29,570.7295238095231,646.6939682539692,True,False,printed six month ticks to Thursday; interpolate line color trace
2504_source_boss,2023-07-06,578.2651305683554,634.4697388632891,False,False,printed six month ticks to Thursday; interpolate line color trace
2504_source_boss,2023-07-13,585.7296466973896,624.5407066052206,False,False,printed six month ticks to Thursday; interpolate line color trace
2504_source_boss,2023-07-20,593.194162826421,615.7411162314387,False,False,printed six month ticks to Thursday; interpolate line color trace
2504_source_boss,2023-07-27,600.6586789554524,607.4471070148492,True,False,printed six month ticks to Thursday; interpolate line color trace
2504_source_boss,2023-08-03,608.1231950844868,600.9589349718377,False,False,printed six month ticks to Thursday; interpolate line color trace
2504_source_boss,2023-08-10,615.5877112135182,599.0,False,False,printed six month ticks to Thursday; interpolate line color trace
2504_source_boss,2023-08-17,623.0522273425496,603.0174091141832,False,False,printed six month ticks to Thursday; interpolate line color trace
2504_source_boss,2023-08-24,630.5167434715825,602.4944188428059,False,False,printed six month ticks to Thursday; interpolate line color trace
