x_pixel,y_pixel,rgb_distance,series
1169,673,31.52776554086889,field
1170,673,31.52776554086889,field
1171,677,35.566838487557476,field
1172,677,33.83784863137726,field
1173,678,31.448370387032774,field
1174,678,31.016124838541646,field
1175,679,29.563490998188964,field
1176,680,26.870057685088806,field
1177,679,25.514701644346147,field
1178,679,22.561028345356956,field
1179,679,22.561028345356956,field
1180,679,22.561028345356956,field
1181,679,20.904544960366874,field
1182,679,20.346989949375804,field
1183,679,20.346989949375804,field
1184,679,20.346989949375804,field
1185,676,23.430749027719962,field
1186,678,23.345235059857504,field
1187,678,23.345235059857504,field
1188,677,21.400934559032695,field
1189,677,21.400934559032695,field
1190,677,21.400934559032695,field
1191,677,20.149441679609886,field
1192,677,19.72308292331602,field
1193,677,17.72004514666935,field
1194,677,17.72004514666935,field
1195,677,17.72004514666935,field
1196,677,18.708286933869708,field
1197,676,20.615528128088304,field
1198,676,20.615528128088304,field
1199,676,21.563858652847824,field
1200,676,26.019223662515376,field
1201,678,22.293496809607955,field
1202,679,15.652475842498529,field
1203,678,15.033296378372908,field
1204,678,15.033296378372908,field
1205,678,15.033296378372908,field
1206,679,19.621416870348583,field
1207,679,19.621416870348583,field
1208,681,22.135943621178654,field
1209,681,22.135943621178654,field
1210,681,22.135943621178654,field
1211,681,22.135943621178654,field
1212,681,22.135943621178654,field
1213,680,16.30950643030009,field
1214,680,16.30950643030009,field
1215,680,16.30950643030009,field
1216,680,17.804493814764857,field
1217,677,24.124676163629637,field
1218,677,24.124676163629637,field
1219,677,30.854497241083024,field
1220,675,32.202484376209235,field
1221,666,31.670175244226233,field
1222,666,31.670175244226233,field
1223,662,23.93741840717165,field
1224,661,16.911534525287763,field
1225,661,15.811388300841896,field
1226,661,15.811388300841896,field
1227,661,15.811388300841896,field
1228,660,17.11724276862369,field
1229,660,25.65151067676132,field
1230,662,28.722813232690143,field
1231,662,28.722813232690143,field
1232,665,27.09243436828813,field
1233,665,27.09243436828813,field
1234,665,27.09243436828813,field
1235,671,32.155870381627054,field
1236,669,30.364452901377952,field
1237,670,25.709920264364882,field
1238,670,25.709920264364882,field
1239,670,25.709920264364882,field
1240,673,25.88435821108957,field
1241,673,24.779023386727733,field
1242,673,24.779023386727733,field
1243,673,24.779023386727733,field
1244,676,23.895606290697042,field
1245,676,22.40535650240808,field
1246,676,22.40535650240808,field
1247,676,22.40535650240808,field
1248,678,26.095976701399778,field
1249,678,22.58317958127243,field
1250,678,21.656407827707714,field
1251,678,21.656407827707714,field
1252,678,21.656407827707714,field
1253,679,20.83266665599966,field
1254,679,20.83266665599966,field
1255,680,19.261360284258224,field
1256,680,19.261360284258224,field
1257,680,19.261360284258224,field
1258,680,25.495097567963924,field
1259,680,26.38181191654584,field
1260,680,27.53179979587241,field
1261,683,28.6705423736629,field
1262,683,28.6705423736629,field
831,773,39.6232255123179,other_coin
832,773,30.675723300355934,other_coin
833,773,21.42428528562855,other_coin
834,773,21.42428528562855,other_coin
835,773,21.42428528562855,other_coin
836,773,23.853720883753127,other_coin
837,775,23.895606290697042,other_coin
838,774,20.83266665599966,other_coin
839,774,20.83266665599966,other_coin
840,774,20.83266665599966,other_coin
841,780,26.0,other_coin
842,780,26.0,other_coin
843,784,25.553864678361276,other_coin
844,784,25.553864678361276,other_coin
845,784,25.553864678361276,other_coin
846,787,20.54263858417414,other_coin
847,787,20.54263858417414,other_coin
848,787,20.54263858417414,other_coin
849,785,20.346989949375804,other_coin
850,785,20.346989949375804,other_coin
851,785,20.346989949375804,other_coin
852,787,21.494185260204677,other_coin
853,787,21.494185260204677,other_coin
854,787,21.494185260204677,other_coin
855,787,25.98076211353316,other_coin
856,788,18.466185312619388,other_coin
857,789,18.05547008526779,other_coin
858,789,18.05547008526779,other_coin
859,789,18.05547008526779,other_coin
860,789,12.36931687685298,other_coin
861,789,12.36931687685298,other_coin
862,789,12.36931687685298,other_coin
863,788,18.547236990991408,other_coin
864,788,22.825424421026653,other_coin
865,785,19.672315572906,other_coin
866,785,19.672315572906,other_coin
867,786,19.209372712298546,other_coin
868,786,19.209372712298546,other_coin
869,785,14.212670403551895,other_coin
870,785,14.212670403551895,other_coin
871,785,14.212670403551895,other_coin
872,786,22.737634001804146,other_coin
873,788,24.677925358506133,other_coin
874,788,24.677925358506133,other_coin
875,788,24.677925358506133,other_coin
876,789,27.386127875258307,other_coin
877,790,24.413111231467404,other_coin
878,790,24.413111231467404,other_coin
879,791,23.53720459187964,other_coin
880,791,23.53720459187964,other_coin
881,791,23.53720459187964,other_coin
882,792,24.289915602982237,other_coin
883,792,24.289915602982237,other_coin
884,792,24.289915602982237,other_coin
885,793,26.627053911388696,other_coin
886,793,20.346989949375804,other_coin
887,793,19.519221295943137,other_coin
888,793,19.519221295943137,other_coin
889,793,19.519221295943137,other_coin
890,793,21.213203435596427,other_coin
891,792,22.22611077089287,other_coin
892,792,22.22611077089287,other_coin
893,792,22.22611077089287,other_coin
894,790,34.49637662132068,other_coin
895,787,28.495613697550013,other_coin
896,787,28.495613697550013,other_coin
897,787,20.049937655763422,other_coin
898,787,16.55294535724685,other_coin
899,787,15.7797338380595,other_coin
900,787,15.684387141358123,other_coin
901,787,15.684387141358123,other_coin
902,787,15.684387141358123,other_coin
903,788,18.708286933869708,other_coin
904,788,18.708286933869708,other_coin
905,788,18.708286933869708,other_coin
906,787,22.494443758403985,other_coin
907,787,22.494443758403985,other_coin
908,788,17.0,other_coin
909,788,17.0,other_coin
910,788,17.0,other_coin
911,789,22.67156809750927,other_coin
912,792,20.83266665599966,other_coin
913,792,20.83266665599966,other_coin
914,792,20.83266665599966,other_coin
915,793,24.041630560342615,other_coin
916,793,21.656407827707714,other_coin
917,793,19.72308292331602,other_coin
918,793,19.72308292331602,other_coin
919,792,14.696938456699069,other_coin
920,792,14.696938456699069,other_coin
921,792,14.696938456699069,other_coin
922,792,21.72556098240043,other_coin
923,791,20.346989949375804,other_coin
924,791,20.346989949375804,other_coin
925,791,20.346989949375804,other_coin
926,792,21.77154105707724,other_coin
927,792,21.77154105707724,other_coin
928,788,23.259406699226016,other_coin
929,788,23.259406699226016,other_coin
930,788,23.259406699226016,other_coin
931,787,23.021728866442675,other_coin
932,785,21.0,other_coin
933,785,21.0,other_coin
934,785,21.0,other_coin
935,782,13.601470508735444,other_coin
936,782,13.601470508735444,other_coin
937,782,13.601470508735444,other_coin
938,782,15.132745950421556,other_coin
939,783,16.09347693943108,other_coin
940,785,21.18962010041709,other_coin
941,785,21.18962010041709,other_coin
942,785,21.18962010041709,other_coin
943,786,24.1039415863879,other_coin
944,789,18.81488772222678,other_coin
945,789,18.81488772222678,other_coin
946,789,18.81488772222678,other_coin
947,789,22.293496809607955,other_coin
948,791,24.73863375370596,other_coin
949,791,21.2602916254693,other_coin
950,791,21.2602916254693,other_coin
951,791,21.2602916254693,other_coin
952,789,22.0,other_coin
953,789,22.0,other_coin
954,789,27.03701166919155,other_coin
955,788,27.184554438136374,other_coin
956,787,26.981475126464083,other_coin
957,788,26.92582403567252,other_coin
958,788,23.853720883753127,other_coin
959,785,19.72308292331602,other_coin
960,786,18.466185312619388,other_coin
961,786,18.466185312619388,other_coin
962,786,18.466185312619388,other_coin
963,782,24.596747752497688,other_coin
964,782,24.596747752497688,other_coin
965,782,24.596747752497688,other_coin
966,780,22.737634001804146,other_coin
967,780,22.737634001804146,other_coin
968,782,17.804493814764857,other_coin
969,782,17.804493814764857,other_coin
970,782,17.804493814764857,other_coin
971,783,28.600699292150182,other_coin
972,786,27.331300737432898,other_coin
973,788,26.627053911388696,other_coin
974,788,26.627053911388696,other_coin
975,789,22.22611077089287,other_coin
976,789,22.22611077089287,other_coin
977,789,22.22611077089287,other_coin
978,791,24.779023386727733,other_coin
979,790,28.792360097775937,other_coin
980,790,28.792360097775937,other_coin
981,790,28.792360097775937,other_coin
982,790,30.528675044947494,other_coin
983,790,27.820855486487112,other_coin
984,789,24.289915602982237,other_coin
985,789,24.289915602982237,other_coin
986,790,23.40939982143925,other_coin
987,790,23.40939982143925,other_coin
988,790,23.40939982143925,other_coin
989,789,26.476404589747453,other_coin
990,789,22.15851980616034,other_coin
991,789,22.15851980616034,other_coin
992,787,17.233687939614086,other_coin
993,787,17.233687939614086,other_coin
994,787,17.233687939614086,other_coin
995,788,18.275666882497067,other_coin
996,788,19.261360284258224,other_coin
997,788,20.83266665599966,other_coin
998,787,21.72556098240043,other_coin
999,787,21.72556098240043,other_coin
1000,785,19.672315572906,other_coin
1001,785,19.672315572906,other_coin
1002,785,19.672315572906,other_coin
1003,783,20.92844953645635,other_coin
1004,783,14.866068747318506,other_coin
1005,783,14.866068747318506,other_coin
1006,783,14.866068747318506,other_coin
1007,782,17.4928556845359,other_coin
1008,782,17.4928556845359,other_coin
1009,785,21.6794833886788,other_coin
1010,785,13.416407864998739,other_coin
1011,785,13.416407864998739,other_coin
1012,785,13.416407864998739,other_coin
1013,788,23.065125189341593,other_coin
1014,791,19.1049731745428,other_coin
1015,791,19.1049731745428,other_coin
1016,792,18.708286933869708,other_coin
1017,792,18.708286933869708,other_coin
1018,792,18.708286933869708,other_coin
1019,795,16.401219466856727,other_coin
1020,795,14.247806848775006,other_coin
1021,795,14.247806848775006,other_coin
1022,795,14.247806848775006,other_coin
1023,794,27.16615541441225,other_coin
1024,791,26.870057685088806,other_coin
1025,791,26.870057685088806,other_coin
1026,791,26.870057685088806,other_coin
1027,789,25.80697580112788,other_coin
1028,785,23.769728648009426,other_coin
1029,785,23.769728648009426,other_coin
1030,785,22.58317958127243,other_coin
1031,785,22.58317958127243,other_coin
1032,782,17.944358444926362,other_coin
1033,781,15.937377450509228,other_coin
1034,781,15.937377450509228,other_coin
1035,782,11.832159566199232,other_coin
1036,782,11.832159566199232,other_coin
1037,782,11.832159566199232,other_coin
1038,781,19.078784028338912,other_coin
1039,790,30.14962686336267,other_coin
1040,790,20.396078054371138,other_coin
1041,791,18.05547008526779,other_coin
1042,791,17.97220075561143,other_coin
1043,791,17.97220075561143,other_coin
1044,791,17.97220075561143,other_coin
1045,791,20.049937655763422,other_coin
1046,791,20.049937655763422,other_coin
1047,792,15.297058540778355,other_coin
1048,792,15.297058540778355,other_coin
1049,792,15.297058540778355,other_coin
1050,792,15.937377450509228,other_coin
1051,791,22.293496809607955,other_coin
1052,791,22.293496809607955,other_coin
1053,791,22.293496809607955,other_coin
1054,790,24.269322199023193,other_coin
1055,790,24.269322199023193,other_coin
1056,790,24.269322199023193,other_coin
1057,786,28.930952282978865,other_coin
1058,786,28.930952282978865,other_coin
1059,786,21.307275752662516,other_coin
1060,786,21.307275752662516,other_coin
1061,786,21.307275752662516,other_coin
1062,781,19.44222209522358,other_coin
1063,781,19.44222209522358,other_coin
1064,781,19.44222209522358,other_coin
1065,778,7.810249675906654,other_coin
1066,778,7.810249675906654,other_coin
1067,778,7.810249675906654,other_coin
1068,778,15.811388300841896,other_coin
1069,779,20.54263858417414,other_coin
1070,783,17.46424919657298,other_coin
1071,783,17.46424919657298,other_coin
1072,783,17.46424919657298,other_coin
1073,788,25.15949125081825,other_coin
1074,788,25.15949125081825,other_coin
1075,790,23.021728866442675,other_coin
1076,791,19.519221295943137,other_coin
1077,792,9.273618495495704,other_coin
1078,792,9.273618495495704,other_coin
1079,792,9.273618495495704,other_coin
1080,793,13.038404810405298,other_coin
1081,794,14.696938456699069,other_coin
1082,794,14.696938456699069,other_coin
1083,795,18.76166303929372,other_coin
1084,798,23.895606290697042,other_coin
1085,798,12.884098726725126,other_coin
1086,798,12.884098726725126,other_coin
1087,798,12.884098726725126,other_coin
1088,799,13.92838827718412,other_coin
1089,799,19.261360284258224,other_coin
1090,800,27.586228448267445,other_coin
1091,801,27.2213151776324,other_coin
1092,801,20.71231517720798,other_coin
1093,801,20.71231517720798,other_coin
1094,801,20.71231517720798,other_coin
1095,801,24.657656011875904,other_coin
1096,798,24.698178070456937,other_coin
1097,798,24.698178070456937,other_coin
1098,798,24.698178070456937,other_coin
1099,788,28.337254630609507,other_coin
1100,784,27.820855486487112,other_coin
1101,780,22.64950330581225,other_coin
1102,777,13.45362404707371,other_coin
1103,779,6.0,other_coin
1104,779,6.0,other_coin
1105,779,6.0,other_coin
1106,775,12.96148139681572,other_coin
1107,779,16.431676725154983,other_coin
1108,786,25.573423705088842,other_coin
1109,795,22.93468988235943,other_coin
1110,798,14.45683229480096,other_coin
1111,798,14.45683229480096,other_coin
1112,798,14.45683229480096,other_coin
1113,799,21.470910553583888,other_coin
1114,799,24.186773244895647,other_coin
1115,799,33.24154027718932,other_coin
1116,799,37.53664875824692,other_coin
1117,800,25.079872407968907,other_coin
1118,799,24.372115213907882,other_coin
1119,799,24.372115213907882,other_coin
1120,799,24.372115213907882,other_coin
1121,798,23.706539182259394,other_coin
1122,798,17.663521732655695,other_coin
1123,798,17.663521732655695,other_coin
1124,798,17.663521732655695,other_coin
1125,798,18.57417562100671,other_coin
1126,798,18.57417562100671,other_coin
1127,798,18.57417562100671,other_coin
1128,797,23.0,other_coin
1129,792,24.228082879171435,other_coin
1130,786,22.715633383201094,other_coin
1131,784,17.378147196982766,other_coin
1132,782,14.966629547095765,other_coin
1133,782,10.723805294763608,other_coin
1134,782,9.539392014169456,other_coin
1135,782,9.539392014169456,other_coin
1136,782,9.539392014169456,other_coin
1137,780,17.233687939614086,other_coin
1138,783,20.639767440550294,other_coin
1139,792,22.22611077089287,other_coin
1140,794,20.273134932713294,other_coin
1141,795,16.64331697709324,other_coin
1142,795,16.64331697709324,other_coin
1143,795,16.64331697709324,other_coin
1144,796,28.0178514522438,other_coin
1145,795,28.442925306655784,other_coin
1146,795,28.442925306655784,other_coin
1147,795,31.827660925679098,other_coin
1148,796,29.478805945967352,other_coin
1149,794,15.394804318340652,other_coin
1150,794,15.394804318340652,other_coin
1151,794,15.394804318340652,other_coin
1152,782,20.83266665599966,other_coin
1153,778,20.71231517720798,other_coin
1154,778,20.71231517720798,other_coin
1155,767,22.693611435820433,other_coin
1156,763,22.02271554554524,other_coin
1157,763,22.02271554554524,other_coin
1158,757,23.874672772626646,other_coin
1159,744,18.384776310850235,other_coin
1160,737,16.401219466856727,other_coin
1161,733,15.588457268119896,other_coin
1162,733,15.588457268119896,other_coin
1163,726,21.02379604162864,other_coin
1164,712,16.1245154965971,other_coin
1165,711,13.152946437965905,other_coin
1166,711,13.152946437965905,other_coin
1167,711,16.792855623746664,other_coin
1168,711,17.916472867168917,other_coin
1169,713,28.930952282978865,other_coin
1170,713,28.930952282978865,other_coin
1171,712,24.124676163629637,other_coin
1172,713,22.38302928559939,other_coin
1173,713,22.38302928559939,other_coin
1174,718,19.72308292331602,other_coin
1175,718,19.72308292331602,other_coin
1176,718,19.72308292331602,other_coin
1177,724,20.615528128088304,other_coin
1178,724,20.615528128088304,other_coin
1179,724,20.615528128088304,other_coin
1180,726,20.83266665599966,other_coin
1181,727,28.142494558940577,other_coin
1182,727,28.142494558940577,other_coin
1183,727,31.78049716414141,other_coin
1184,727,31.78049716414141,other_coin
1185,726,32.07802986469088,other_coin
1186,726,32.07802986469088,other_coin
1187,726,32.07802986469088,other_coin
1188,726,19.87460691435179,other_coin
1189,726,14.89966442575134,other_coin
1190,726,14.177446878757825,other_coin
1191,726,10.344080432788601,other_coin
1192,726,10.344080432788601,other_coin
1193,726,10.344080432788601,other_coin
1194,724,15.652475842498529,other_coin
1195,724,15.652475842498529,other_coin
1196,721,20.808652046684813,other_coin
1197,721,20.808652046684813,other_coin
1198,721,20.808652046684813,other_coin
1199,712,9.219544457292887,other_coin
1200,710,6.708203932499369,other_coin
1201,710,6.708203932499369,other_coin
1202,710,6.708203932499369,other_coin
1203,710,9.273618495495704,other_coin
1204,710,13.96424004376894,other_coin
1205,711,19.4164878389476,other_coin
1206,715,20.12461179749811,other_coin
1207,720,24.515301344262525,other_coin
1208,736,22.715633383201094,other_coin
1209,740,12.083045973594572,other_coin
1210,740,12.083045973594572,other_coin
1211,740,12.083045973594572,other_coin
1212,741,16.522711641858304,other_coin
1213,741,16.522711641858304,other_coin
1214,741,19.44222209522358,other_coin
1215,741,19.44222209522358,other_coin
1216,742,21.0,other_coin
1217,742,22.516660498395403,other_coin
1218,740,26.1725046566048,other_coin
1219,740,32.71085446759225,other_coin
1220,741,29.017236257093817,other_coin
1221,741,29.017236257093817,other_coin
1222,741,29.017236257093817,other_coin
1223,738,21.61018278497431,other_coin
1224,738,21.61018278497431,other_coin
1225,738,21.61018278497431,other_coin
1226,736,23.558437978779494,other_coin
1227,736,23.558437978779494,other_coin
1228,736,23.558437978779494,other_coin
1229,725,12.083045973594572,other_coin
1230,725,12.083045973594572,other_coin
1231,725,12.083045973594572,other_coin
1232,722,18.49324200890693,other_coin
1233,723,17.378147196982766,other_coin
1234,723,17.378147196982766,other_coin
1235,723,17.378147196982766,other_coin
1236,724,18.384776310850235,other_coin
1237,744,23.62202362203543,other_coin
1238,748,22.47220505424423,other_coin
1239,754,20.73644135332772,other_coin
1240,754,20.73644135332772,other_coin
1241,754,20.73644135332772,other_coin
1242,759,25.15949125081825,other_coin
1243,762,26.419689627245813,other_coin
1244,762,26.419689627245813,other_coin
1245,761,16.431676725154983,other_coin
1246,761,16.431676725154983,other_coin
1247,761,16.431676725154983,other_coin
1248,763,21.470910553583888,other_coin
1249,763,21.470910553583888,other_coin
1250,763,22.847319317591726,other_coin
1251,763,25.079872407968907,other_coin
1252,763,23.043437243605826,other_coin
1253,763,20.904544960366874,other_coin
1254,760,19.849433241279208,other_coin
1255,760,19.849433241279208,other_coin
1256,760,19.849433241279208,other_coin
1257,760,22.715633383201094,other_coin
1258,755,17.944358444926362,other_coin
1259,755,17.944358444926362,other_coin
1260,755,17.944358444926362,other_coin
1261,748,20.688160865577203,other_coin
1262,748,20.688160865577203,other_coin
