date,month_coordinate,x_pixel,boss_y,boss_distance,boss_px,field_y,field_distance,field_px,azmoth_y,azmoth_distance,azmoth_px,other_coin_y,other_coin_distance,other_coin_px,etc_y,etc_distance,etc_px,sum_px,canonical_total,read_total,boss_index,field_index,azmoth_index,other_coin_index,etc_index,relative_error,window
2023-12-25T04:14:18.772687966,11.779890521463548,764,592,18.439088914585774,234,724,11.704699910719626,102,740,84.40379138403677,0,705,1000000.0,0,821,8.774964387392123,5,341,172.70895142746124,157.30350793134141,107.94434268602313,47.05266219647162,0.0,0.0,2.3065030488466483,-0.08919887109956892,earlier_comparison
2023-12-27T23:45:28.781331008,11.870642466148077,767,584,17.69180601295413,242,722,4.58257569495584,104,732,83.24662155306964,0,705,1000000.0,0,816,13.92838827718412,10,356,178.06203537096124,164.22301707788134,111.63474756417777,47.97526341601028,0.0,0.0,4.6130060976932965,-0.07772020725388606,earlier_comparison
2023-12-30T19:16:38.789974051,11.961394410832606,770,584,4.69041575982343,242,722,4.58257569495584,104,732,80.85171612278863,0,705,1000000.0,0,817,13.92838827718412,9,355,178.06203537096124,163.761716468112,111.63474756417777,47.97526341601028,0.0,0.0,4.151705487923967,-0.08031088082901561,earlier_comparison
2024-01-02T14:47:48.798617092,12.052146355517134,773,584,7.14142842854285,242,722,11.832159566199232,104,718,79.02531240052139,0,705,1000000.0,0,821,24.289915602982237,5,351,178.06203537096124,161.9165140290347,111.63474756417777,47.97526341601028,0.0,0.0,2.3065030488466483,-0.09067357512953378,earlier_comparison
2024-01-05T10:18:58.807260134,12.142898300201663,776,586,8.602325267042627,240,723,11.789826122551595,103,710,1000000.0,0,705,1000000.0,0,821,10.677078252031311,5,348,178.06203537096124,160.5326121997267,110.71214634463911,47.513962806240954,0.0,0.0,2.3065030488466483,-0.0984455958549223,earlier_comparison
2024-01-08T05:50:08.815903177,12.233650244886192,779,586,4.58257569495584,240,718,13.601470508735444,108,710,1000000.0,0,705,1000000.0,0,822,17.4928556845359,4,352,178.06203537096124,162.37781463880404,110.71214634463911,49.8204658550876,0.0,0.0,1.8452024390773185,-0.08808290155440412,earlier_comparison
2024-01-11T01:21:18.824546219,12.324402189570721,782,586,9.433981132056603,240,711,13.96424004376894,115,728,77.44029958619737,0,705,1000000.0,0,823,19.209372712298546,3,358,180.44029496016827,165.14561829742001,110.71214634463911,53.049570123472904,0.0,0.0,1.3839018293079888,-0.08476308834523083,earlier_comparison
2024-01-13T20:52:28.833189261,12.41515413425525,785,585,5.477225575051661,241,709,19.949937343260004,117,710,1000000.0,0,705,1000000.0,0,822,14.071247279470288,4,362,185.4946606034847,166.9908207364973,111.17344695440843,53.97217134301157,0.0,0.0,1.8452024390773185,-0.09975402961350677,earlier_comparison
2024-01-16T16:23:38.841832303,12.505906078939779,788,582,17.916472867168917,244,702,20.904544960366874,124,714,79.35993951610598,0,705,1000000.0,0,822,17.4928556845359,4,372,186.9399901581732,171.6038268341906,112.55734878371644,57.20127561139687,0.0,0.0,1.8452024390773185,-0.08203789521442895,earlier_comparison
2024-01-19T11:54:48.850475345,12.596658023624308,791,580,1.7320508075688772,246,701,16.583123951777,125,712,78.23042886243178,0,705,1000000.0,0,822,17.4928556845359,4,375,189.2109732197464,172.98772866349861,113.47995000325508,57.662576221166205,0.0,0.0,1.8452024390773185,-0.08574156287123147,earlier_comparison
2024-01-22T07:25:58.859118387,12.687409968308836,794,580,3.1622776601683795,246,705,16.401219466856727,121,710,1000000.0,0,705,1000000.0,0,822,24.372115213907882,4,371,188.35183817885886,171.1425262244213,113.47995000325508,55.817373782088886,0.0,0.0,1.8452024390773185,-0.09136790020650398,earlier_comparison
2024-01-25T02:57:08.867761429,12.778161912993365,797,581,10.677078252031311,245,714,12.727922061357855,112,710,1000000.0,0,705,1000000.0,0,821,20.92844953645635,5,362,185.85770097356308,166.9908207364973,113.01864939348576,51.66566829416492,0.0,0.0,2.3065030488466483,-0.10151250197455874,earlier_comparison
2024-01-27T22:28:18.876404476,12.868913857677896,800,580,4.123105625617661,246,717,15.524174696260024,109,710,1000000.0,0,705,1000000.0,0,821,10.677078252031311,5,360,183.6365042953538,166.06821951695866,113.47995000325508,50.28176646485693,0.0,0.0,2.3065030488466483,-0.09566880422717583,earlier_comparison
2024-01-30T17:59:28.885047518,12.959665802362425,803,576,19.72308292331602,250,719,13.74772708486752,107,710,1000000.0,0,705,1000000.0,0,822,26.095976701399778,4,361,184.54542571960533,166.529520126728,115.32515244233241,49.35916524531827,0.0,0.0,1.8452024390773185,-0.09762314900316393,earlier_comparison
2024-02-02T11:05:26.707000846,13.050417747046954,806,570,9.055385138137417,256,719,9.695359714832659,107,710,1000000.0,0,705,1000000.0,0,822,19.209372712298546,4,367,185.4946606034847,169.29732378534396,118.09295610094838,49.35916524531827,0.0,0.0,1.8452024390773185,-0.08731969300595843,earlier_comparison
2024-02-05T02:15:14.779602402,13.141169691731482,809,573,9.433981132056603,253,720,14.212670403551895,106,710,1000000.0,0,705,1000000.0,0,822,20.92844953645635,4,363,184.84920678258376,167.45212134626667,116.7090542716404,48.89786463554894,0.0,0.0,1.8452024390773185,-0.09411501265882749,earlier_comparison
2024-02-07T17:25:02.852203957,13.231921636416011,812,580,18.466185312619388,246,724,9.899494936611665,102,710,1000000.0,0,705,1000000.0,0,822,27.820855486487112,4,352,179.86093237199216,162.37781463880404,113.47995000325508,47.05266219647162,0.0,0.0,1.8452024390773185,-0.09720353109828861,earlier_comparison
