x,y,month,P,P_from_source_affine,error
574,679,11.25757771185348,148.33153444086747,147.70231138962254,-0.629223051244935
576,678,11.311750290210247,148.33153444086747,149.18850777427133,0.8569733334038574
578,678,11.365922868567012,148.33153444086747,149.18850777427133,0.8569733334038574
580,676,11.420095446923776,148.33153444086747,152.1609005435688,3.8293661027013286
582,676,11.474268025280542,150.26183121704258,152.1609005435688,1.8990693265262166
584,670,11.528440603637307,155.0269368172305,161.07807885146144,6.051142034230935
586,667,11.582613181994072,161.56511611373645,165.5366680054077,3.971551891671254
588,664,11.636785760350836,163.0539419858,169.99525715935397,6.94131517355396
590,663,11.690958338707603,168.58071671371135,171.48145354400276,2.9007368302914074
592,662,11.745130917064367,171.60606265431974,172.96764992865155,1.3615872743318107
594,660,11.799303495421132,174.30953268601257,175.94004269794902,1.630510011936451
596,657,11.853476073777898,178.06203537096124,180.3986318518954,2.336596480934162
598,657,11.907648652134663,178.06203537096124,180.3986318518954,2.336596480934162
600,657,11.961821230491427,178.06203537096124,180.3986318518954,2.336596480934162
602,659,12.015993808848194,178.06203537096124,177.42623908259782,-0.635796288363423
604,660,12.070166387204958,178.06203537096124,175.94004269794902,-2.1219926730122154
606,660,12.124338965561723,178.06203537096124,175.94004269794902,-2.1219926730122154
608,658,12.17851154391849,178.06203537096124,178.9124354672466,0.8504000962853695
610,657,12.232684122275254,178.06203537096124,180.3986318518954,2.336596480934162
612,657,12.286856700632018,179.0616961424321,180.3986318518954,1.3369357094632903
614,655,12.341029278988783,181.81118268530278,183.37102462119287,1.5598419358900912
616,653,12.39520185734555,185.4946606034847,186.34341739049046,0.8487567870057546
618,652,12.449374435702314,185.4946606034847,187.82961377513914,2.3349531716544334
620,650,12.503547014059079,186.87515593881722,190.80200654443672,3.9268506056195065
622,650,12.557719592415845,188.36398181088083,190.80200654443672,2.438024733555892
624,650,12.61189217077261,189.2109732197464,190.80200654443672,1.5910333246903292
626,652,12.666064749129374,188.9384691926157,187.82961377513914,-1.1088554174765761
628,654,12.72023732748614,187.4496433205521,184.85722100584167,-2.592422314710433
630,655,12.774409905842905,185.96081744848854,183.37102462119287,-2.5897928272956676
632,655,12.82858248419967,184.47199157642495,183.37102462119287,-1.1009669552320815
634,655,12.882755062556436,183.6365042953538,183.37102462119287,-0.2654796741609289
636,654,12.9369276409132,183.92051245027898,184.85722100584167,0.9367085555626886
638,654,12.991100219269965,185.40933832234256,184.85722100584167,-0.5521173165008975
