date,indicator,source,scale_from_overlap_differences,offset_from_overlap_median,aligned_2510_pixel_equivalent
2023-10-15 19:30:27.692307692,-638.0,2311,0.058818037143286,84.08564829891603,46.55974060149956
2023-10-16 18:33:13.846153848,-637.0,2311,0.058818037143286,84.08564829891603,46.618558638642845
2023-10-17 17:35:59.999999996,-637.0,2311,0.058818037143286,84.08564829891603,46.618558638642845
2023-10-18 16:38:46.153846152,-637.0,2311,0.058818037143286,84.08564829891603,46.618558638642845
2023-10-19 15:41:32.307692308,-636.0,2311,0.058818037143286,84.08564829891603,46.677376675786135
2023-10-20 14:44:18.461538464,-636.0,2311,0.058818037143286,84.08564829891603,46.677376675786135
2023-10-21 13:47:04.615384612,-635.0,2311,0.058818037143286,84.08564829891603,46.73619471292942
2023-10-22 12:49:50.769230772,-635.0,2311,0.058818037143286,84.08564829891603,46.73619471292942
2023-10-23 11:52:36.923076924,-635.0,2311,0.058818037143286,84.08564829891603,46.73619471292942
2023-10-24 10:55:23.076923076,-635.0,2311,0.058818037143286,84.08564829891603,46.73619471292942
2023-10-25 09:58:09.230769232,-634.0,2311,0.058818037143286,84.08564829891603,46.79501275007271
2023-10-26 09:00:55.384615384,-633.0,2311,0.058818037143286,84.08564829891603,46.85383078721599
2023-10-27 08:03:41.538461540,-631.0,2311,0.058818037143286,84.08564829891603,46.97146686150256
2023-10-28 07:06:27.692307692,-630.0,2311,0.058818037143286,84.08564829891603,47.030284898645846
2023-10-29 06:09:13.846153844,-628.0,2311,0.058818037143286,84.08564829891603,47.14792097293242
2023-10-30 05:12:00.000000000,-627.0,2311,0.058818037143286,84.08564829891603,47.20673901007571
2023-10-31 04:14:46.153846156,-626.0,2311,0.058818037143286,84.08564829891603,47.26555704721899
2023-03-30 00:00:00.000000000,26.0,2504,0.1152095683399165,54.787785755968855,57.78323453280668
2023-04-06 00:00:00.000000000,27.0,2504,0.1152095683399165,54.787785755968855,57.8984441011466
2023-04-13 00:00:00.000000001,26.0,2504,0.1152095683399165,54.787785755968855,57.78323453280668
2023-04-20 00:00:00.000000001,25.0,2504,0.1152095683399165,54.787785755968855,57.66802496446677
2023-04-27 00:00:00.000000002,27.0,2504,0.1152095683399165,54.787785755968855,57.8984441011466
2023-05-04 00:00:00.000000002,28.0,2504,0.1152095683399165,54.787785755968855,58.013653669486516
2023-05-11 00:00:00.000000003,28.0,2504,0.1152095683399165,54.787785755968855,58.013653669486516
2023-05-18 00:00:00.000000003,28.0,2504,0.1152095683399165,54.787785755968855,58.013653669486516
2023-05-25 00:00:00.000000005,30.0,2504,0.1152095683399165,54.787785755968855,58.24407280616635
2023-06-01 00:00:00.000000005,33.0,2504,0.1152095683399165,54.787785755968855,58.5897015111861
2023-06-08 00:00:00.000000005,36.0,2504,0.1152095683399165,54.787785755968855,58.93533021620585
2023-06-15 00:00:00.000000007,32.0,2504,0.1152095683399165,54.787785755968855,58.474491942846186
2023-06-22 00:00:00.000000007,35.0,2504,0.1152095683399165,54.787785755968855,58.820120647865934
2023-06-29 00:00:00.000000007,37.0,2504,0.1152095683399165,54.787785755968855,59.05053978454576
2023-07-06 00:00:00.000000007,38.0,2504,0.1152095683399165,54.787785755968855,59.16574935288568
2023-07-13 00:00:00.000000010,60.0,2504,0.1152095683399165,54.787785755968855,61.700359856363846
2023-07-20 00:00:00.000000010,62.0,2504,0.1152095683399165,54.787785755968855,61.930778993043674
2023-07-27 00:00:00.000000014,63.0,2504,0.1152095683399165,54.787785755968855,62.045988561383595
2023-08-03 00:00:00.000000010,66.0,2504,0.1152095683399165,54.787785755968855,62.391617266403344
2023-08-10 00:00:00.000000008,69.0,2504,0.1152095683399165,54.787785755968855,62.73724597142309
2023-08-17 00:00:00.000000010,65.0,2504,0.1152095683399165,54.787785755968855,62.27640769806343
2023-08-24 00:00:00.000000014,67.0,2504,0.1152095683399165,54.787785755968855,62.50682683474326
2023-08-31 00:00:00.000000014,72.0,2504,0.1152095683399165,54.787785755968855,63.08287467644284
2023-09-07 00:00:00.000000014,69.0,2504,0.1152095683399165,54.787785755968855,62.73724597142309
2023-09-14 00:00:00.000000014,69.0,2504,0.1152095683399165,54.787785755968855,62.73724597142309
2023-09-21 00:00:00.000000016,66.0,2504,0.1152095683399165,54.787785755968855,62.391617266403344
2023-09-28 00:00:00.000000014,74.0,2504,0.1152095683399165,54.787785755968855,63.31329381312268
2023-10-05 00:00:00.000000014,67.0,2504,0.1152095683399165,54.787785755968855,62.50682683474326
2023-10-12 00:00:00.000000014,66.0,2504,0.1152095683399165,54.787785755968855,62.391617266403344
2023-10-19 00:00:00.000000022,70.0,2504,0.1152095683399165,54.787785755968855,62.852455539763014
2023-10-26 00:00:00.000000020,75.0,2504,0.1152095683399165,54.787785755968855,63.42850338146259
2024-01-04 00:00:00.000000020,79.0,2504,0.1152095683399165,54.787785755968855,63.88934165482226
2024-02-01 00:00:00.000000028,90.0,2504,0.1152095683399165,54.787785755968855,65.15664690656133
2024-03-14 00:00:00.000000032,96.0,2504,0.1152095683399165,54.787785755968855,65.84790431660085
2024-04-04 00:00:00.000000032,105.0,2504,0.1152095683399165,54.787785755968855,66.8847904316601
2024-04-18 00:00:00.000000032,107.0,2504,0.1152095683399165,54.787785755968855,67.11520956833992
2024-05-02 00:00:00.000000036,101.0,2504,0.1152095683399165,54.787785755968855,66.42395215830042
2024-05-16 00:00:00.000000028,103.0,2504,0.1152095683399165,54.787785755968855,66.65437129498025
2024-05-23 00:00:00.000000040,116.0,2504,0.1152095683399165,54.787785755968855,68.15209568339917
2024-05-30 00:00:00.000000040,109.0,2504,0.1152095683399165,54.787785755968855,67.34562870501975
2024-06-06 00:00:00.000000032,118.0,2504,0.1152095683399165,54.787785755968855,68.382514820079
2024-06-13 00:00:00.000000032,100.0,2504,0.1152095683399165,54.787785755968855,66.3087425899605
2024-06-27 00:00:00.000000040,107.0,2504,0.1152095683399165,54.787785755968855,67.11520956833992
