date,total_px,top_y,boss_y,field_y,azmoth_y,other_coin_y,etc_y,azmoth_active,other_coin_active,contains_month_1_or_2,month,target_negative_y,source_sum,boss_source,ratio,source_sum_prediction,ratio_free_origin_prediction,ratio_positive_origin_prediction,source_zero_y
2025-01-09,431,333,360.9903737839244,679.4975934459811,743.0048131080379,719.4879672299055,819.0,True,True,False,24.258064516129032,-564.9655913978492,808.0192524321511,465.0096262160756,1.737639839861486,-526.318728085419,-530.1696090956339,-512.244860888889,826.0
2025-01-16,424,340,360.04270353302536,677.0284690220169,739.0284690220169,727.0,818.0142345110085,True,True,False,24.483870967741936,-563.0,808.8861239119324,465.95729646697464,1.7359662141684336,-526.0524206298669,-534.2240833628282,-516.6482315906778,826.0
2025-01-23,434,330,359.42181259600596,676.526062467998,736.526062467998,725.0,819.421812596006,True,True,False,24.70967741935484,-564.0,813.104249871992,466.57818740399404,1.742696662259423,-524.7565902584431,-528.2088368612941,-509.82565680236075,826.0
2025-01-30,424,340,348.60624679980094,677.0,732.1136712749627,718.0757808499751,821.0,True,True,True,24.93548387096774,-553.5618279569899,833.2043010752612,477.39375320019906,1.7453188180404406,-518.5817493307429,-533.7787853923252,-515.5392441896333,826.0
2025-02-06,425,339,334.0477324263021,680.922108843537,730.077891156463,728.0175736961412,821.0,True,True,False,25.178571428571427,-555.9749149659863,835.9346938775567,491.9522675736979,1.6992191092041828,-517.7429583717642,-535.4184216874843,-520.4181081710009,826.0
2025-02-13,434,330,350.0,677.8136054421758,730.604535147392,741.604535147392,821.0,True,True,False,25.428571428571427,-561.0,808.9773242630403,476.0,1.6995321938299166,-526.0244034046893,-530.4050449377306,-515.0931144697881,826.0
2025-02-20,434,330,341.098639455783,660.699546485261,726.699546485261,738.699546485261,821.0,True,True,False,25.678571428571427,-549.0,841.8027210884342,484.901360544217,1.736028787676854,-515.9402697009666,-528.5480983081209,-510.63935261220854,826.0
2025-02-27,417,347,322.28503401360473,664.619954648527,721.8551020408142,724.2850340136048,821.0,True,True,True,25.928571428571427,-544.819557823129,875.9548752834493,503.71496598639527,1.7389891792635515,-505.44854918941877,-538.0580292138981,-520.4979681067564,826.0
2025-03-06,414,350,355.2239631336414,671.4079877112138,721.4693292370713,753.039938556069,821.4693292370713,True,True,False,26.161290322580644,-562.1154377880183,807.3894521249332,470.7760368663586,1.7150181591637186,-526.5122060359953,-540.8258133068504,-525.0609780531358,826.0
2025-03-13,421,343,362.9575012800817,676.9150025601634,719.0424987199183,761.9575012800817,821.0424987199183,True,True,False,26.387096774193548,-565.0,788.0849974398366,463.0424987199183,1.7019712005237073,-532.4426355493827,-537.511174135377,-522.4443156690936,826.0
2023-03-30,82,682,726.0,786.4569380440352,710.0,705.0,825.0,False,False,True,2.935483870967742,-733.0,146.54306195596484,102.0,1.4366966858427925,-731.2273708460441,-708.040929336729,-722.0733722260877,828.0
2023-04-06,82,682,727.9095238095236,783.0,710.0,705.0,825.0,False,False,False,3.1666666666666665,-732.3543650793652,148.09047619047635,100.09047619047635,1.4795661068557011,-730.7556147465465,-710.760259663082,-722.058694074295,828.0
2023-04-13,84,680,725.6768253968257,782.0,710.0,705.0,825.0,False,False,False,3.4,-731.047142857143,151.32317460317427,102.32317460317427,1.4788748999435357,-729.7700705011766,-709.760355183524,-721.0462274889275,828.0
2023-04-20,91,673,720.0692063492044,780.0,710.0,705.0,824.7673015873011,False,False,False,3.6333333333333333,-727.7399206349207,159.16349206349457,107.93079365079564,1.4746810125241885,-727.3798135800422,-706.1603181677779,-717.5161255678662,828.0
2023-04-27,95,669,713.1961904761904,779.1961904761904,710.0,705.0,824.0,False,False,True,3.8666666666666667,-725.4326984126985,167.6076190476192,114.8038095238096,1.4599482346694987,-724.8054748407129,-703.3809884901025,-715.5670838128694,828.0
2023-05-04,96,668,712.0,778.0,710.0,705.0,824.0,False,False,False,4.096774193548387,-725.0,170.0,116.0,1.4655172413793103,-724.0761159648307,-703.237133107507,-715.0386109083815,828.0
2023-05-11,94,670,712.8275473630312,778.0,710.0,705.0,824.0,False,False,False,4.32258064516129,-725.0,169.17245263696884,115.17245263696884,1.4688621173173377,-724.3284081484142,-704.3837576786856,-716.0272788320253,828.0
2023-05-18,96,668,712.0,778.0,710.0,705.0,824.0,False,False,False,4.548387096774194,-724.8484639016898,170.0,116.0,1.4655172413793103,-724.0761159648307,-703.237133107507,-715.0386109083815,828.0
2023-05-25,98,666,710.0,775.3922171018937,710.0,705.0,824.0,False,False,False,4.774193548387097,-722.6801843317972,174.60778289810628,118.0,1.4797269737127652,-722.6713533364009,-703.1175831958783,-713.952345140073,828.0
2023-06-01,101,663,705.4022217564449,776.0,710.0,705.0,824.0,False,False,True,5.0,-721.0,178.59777824355513,122.59777824355513,1.4567782614196263,-721.4549339709836,-700.3679057562947,-712.5895631790294,828.0
2023-06-08,110,654,694.4104761904765,769.547301587302,710.0,705.0,824.0,False,False,False,5.233333333333333,-713.6140476190478,196.04222222222154,133.58952380952348,1.4674969760484007,-716.1366923096764,-696.7128286770371,-707.9940601314557,828.0
2023-06-15,133,631,680.3542857142861,755.8285714285715,710.0,705.0,821.0,False,False,False,5.466666666666667,-701.8974603174604,226.81714285714236,147.6457142857139,1.5362257140645568,-706.7544233623704,-689.0293921871324,-695.2139085071484,828.0
2023-06-22,146,618,662.9622222222209,749.989206349206,710.2590476190563,705.0,821.0,False,False,False,5.7,-696.1804761904763,250.04857142857304,165.03777777777907,1.5150989960932444,-699.6719189597445,-681.6709390336607,-688.8462473023442,828.0
2023-06-29,161,603,646.6939682539692,746.0,710.0,705.0,821.0,False,False,True,5.933333333333334,-688.5660317460319,270.30603174603084,181.30603174603084,1.4908827309433867,-693.496080420876,-673.4071352261809,-681.728243696222,828.0
2023-07-06,172,592,634.4697388632891,739.2046082949337,713.1815668202653,705.0,820.9116231438816,False,False,False,6.161290322580645,-680.0750384024578,289.41402969789567,193.53026113671092,1.4954458697983768,-687.6706754440215,-668.2628185394435,-675.9709750184356,828.0
2023-07-13,213,551,624.5407066052206,686.8924731182723,733.0619559651956,705.0,819.5765488991299,False,False,False,6.387096774193548,-655.0,352.9902713773772,203.45929339477937,1.7349429730518995,-668.2883541970589,-653.4946502906067,-644.1537558926032,828.0
2023-07-20,214,550,615.7411162314387,680.1294418842807,710.0,705.0,820.0,False,False,False,6.612903225806452,-654.0,368.1294418842806,212.2588837685613,1.7343417403705674,-663.6729151835877,-652.9213647427945,-643.5871080195318,828.0
2023-07-27,213,551,607.4471070148492,686.5528929851508,710.0,705.0,820.0,False,False,True,6.838709677419355,-654.0,370.0,220.55289298515083,1.6776021161731531,-663.1026430606654,-652.2854120988776,-646.7453017742178,828.0
2023-08-03,215,549,600.9589349718377,687.9178699436754,710.0,705.0,820.0,False,False,False,7.064516129032258,-652.401920122888,375.12319508448684,227.04106502816228,1.6522261954592063,-661.5407480773318,-650.6821426044937,-646.7607672861909,828.0
2023-08-10,220,544,599.0,682.0,710.0,705.0,820.5292370711727,False,False,False,7.290322580645161,-650.0,382.4707629288273,229.0,1.6701780040560144,-659.3007144329897,-648.3497846588701,-643.0778749271913,828.0
2023-08-17,211,553,603.0174091141832,689.0174091141832,710.0,705.0,821.0,False,False,False,7.516129032258064,-654.0,370.9651817716335,224.98259088581676,1.648861719971506,-662.8083906376639,-652.7452693661417,-649.1733436823592,828.0
2023-08-24,211,553,602.4944188428059,691.5055811571941,710.0,705.0,821.0,False,False,False,7.741935483870968,-654.0,369.0,225.50558115719411,1.6363231371323783,-663.4075104251862,-652.4727423415986,-649.7314444226371,828.0
2023-08-31,209,555,599.0062467997949,693.0,710.0,705.0,821.0,False,False,True,7.967741935483871,-654.0,370.9937532002051,228.9937532002051,1.6201042518214546,-662.7996801415347,-653.167584501843,-651.5627721142382,828.0
2023-09-07,200,564,603.5530158730161,700.7650793650804,710.0,705.0,822.0,False,False,False,8.2,-659.1171428571427,357.6819047619035,224.44698412698392,1.5936142165293705,-666.8580282918203,-657.210756712185,-657.6344562627493,828.0
2023-09-14,197,567,606.1241269841267,705.0,710.0,705.0,822.8758730158733,False,False,False,8.433333333333334,-661.0,350.0,221.87587301587325,1.5774585818754643,-669.1999903510819,-658.3318564587114,-659.913024648655,828.0
2023-09-21,199,565,600.2190476190457,708.3904761904772,710.0,705.0,822.0,False,False,False,8.666666666666666,-659.8269841269843,353.3904761904771,227.78095238095432,1.5514487602960145,-668.1663448104205,-656.6458511213242,-659.8836619742906,828.0
2023-09-28,208,556,589.5326984126986,705.7336507936507,710.0,705.0,822.0,False,False,True,8.9,-655.0,366.7336507936508,238.46730158730145,1.5378781424227748,-664.0984463348098,-651.8243383678074,-655.6929584229493,828.0
2023-10-05,192,572,601.7403993855596,714.9503328212996,710.0,705.0,822.0,False,False,False,9.129032258064516,-662.8322580645158,345.30926779314075,226.2596006144404,1.526164047206854,-670.6300415166601,-659.4514171677245,-664.5630154178926,828.0
2023-10-12,191,573,607.5564772145414,712.7217613927294,710.0,705.0,822.2782386072706,False,False,False,9.35483870967742,-664.8763440860214,341.44352278545864,220.44352278545864,1.5488934239077659,-671.8085810090616,-660.5856974444752,-664.2295046628603,828.0
