date,season,weight_status,P_total,A_accounts,C_accounts,M_boss,C_boss,residual_C_to_M_productivity_assumed,main_residual,main_total,challenger_total,q_main,q_main_sep2025_100,own_scenario_baseline
2025-04-17,1,valid,361.98826765390567,295193.0,100353.0,202.78195667441736,15.127132038227806,0.5,123.14684727287009,325.92880394728746,36.0594637066182,0.0011041210460522013,92.71689585391819,0.001190852040378724
2025-04-24,1,valid,348.031911270665,303741.0,75810.0,189.4755300060693,4.875819386289932,0.5,136.62998409312112,326.10551409919043,21.926397171474548,0.0010736302115920814,90.15647412004579,0.001190852040378724
2025-05-01,1,valid,365.18841393893723,293825.0,65100.0,193.17429831731232,4.121768490082676,0.5,151.1481237715064,344.3224220888187,20.86599185011852,0.0011718622380288222,98.40536005263404,0.001190852040378724
2025-05-08,1,valid,333.7660741167058,289371.0,55532.0,187.42855503709447,3.978076940229019,0.5,129.895578665735,317.3241337028295,16.441940413876296,0.0010965996374993675,92.08529694004793,0.001190852040378724
2025-05-15,1,valid,328.4244796497825,273292.0,45589.0,183.11107474904068,8.295557228282794,0.5,126.46939872672907,309.58047347576974,18.844006174012748,0.0011327827871864882,95.12372224060948,0.001190852040378724
2025-05-22,0,season_end_boundary,326.9885590621799,277449.0,,,,0.5,,,,,,0.001190852040378724
2025-05-29,0,outside_season,357.8356270811063,293845.0,0.0,194.35134939235925,0.0,0.5,163.48427768874703,357.8356270811063,0.0,0.001217770004870276,102.26039537900874,0.001190852040378724
2025-06-05,0,outside_season,379.89398765459913,316173.0,0.0,206.1302190525022,0.0,0.5,173.76376860209692,379.89398765459913,0.0,0.0012015383592356055,100.89736747257727,0.001190852040378724
2025-06-12,0,outside_season,372.5412007967682,425334.0,0.0,223.7985235427167,0.0,0.5,148.74267725405147,372.5412007967682,0.0,0.0008758791932852022,73.5506312779754,0.001190852040378724
2025-06-19,2,missing_challenger_count,535.5536525438972,485195.0,,217.9090887126452,55.94963088567919,0.5,,,,,,0.001190852040378724
2025-06-26,2,valid,605.8579659950155,503920.0,650456.0,223.79852354271677,103.06510952625108,0.5,169.5605902059632,393.35911374868,212.49885224633556,0.000780598336538895,65.54956535915605,0.001190852040378724
2025-07-03,2,valid,602.928522342138,428441.0,619598.0,219.76858706780507,121.81863307634148,0.5,151.67063401469665,371.4392210825017,231.48930125963625,0.0008669553592735096,72.80126580610248,0.001190852040378724
2025-07-10,2,valid,601.0859960296799,407155.0,563148.0,226.2639809666977,135.9362610826991,0.5,141.221771062119,367.4857520288167,233.6002440008632,0.0009025696651860267,75.79192331055539,0.001190852040378724
2025-07-17,2,valid,641.9197524352288,385353.0,531711.0,212.601300151576,173.15668121810674,0.5,151.58387362176842,364.18517377334445,277.73457866188437,0.0009450689984854002,79.36074058241879,0.001190852040378724
2025-07-24,2,valid,659.2998882521753,395405.0,503401.0,210.9864694410148,180.6609467587394,0.5,163.54539671179975,374.5318661528146,284.7680220993607,0.0009472107488595607,79.5405908326211,0.001190852040378724
2025-07-31,2,valid,681.3582488256682,379237.0,471778.0,215.00124607616448,182.5356049536612,0.5,174.98134599399458,389.98259207015906,291.3756567555091,0.0010283347670985664,86.35285763725335,0.001190852040378724
2025-08-07,2,valid,639.6924566312928,370004.0,439788.0,215.93649550392567,184.5450729409358,0.5,150.0411689351927,365.97766443911837,273.7147921921744,0.0009891181296394589,83.0596997864564,0.001190852040378724
2025-08-14,2,valid,642.1433855839031,368453.0,410441.0,223.0901963322709,183.2808069426621,0.5,151.42941338389684,374.51960971616774,267.62377586773533,0.0010164650843287142,85.35611896885611,0.001190852040378724
2025-08-21,2,valid,642.2141650989681,363337.0,388357.0,227.10249776265715,192.9976655172272,0.5,144.75334780636672,371.85584556902387,270.35831952994425,0.0010234461273391476,85.94234150311934,0.001190852040378724
2025-08-28,2,valid,691.9601166145297,356257.0,356370.0,235.6952181960246,188.34408956912284,0.5,178.5949899114486,414.2902081074732,277.66990850705656,0.0011628970325003388,97.65252047017572,0.001190852040378724
2025-09-04,2,valid,669.1036040626165,350337.0,332895.0,236.64906152890168,184.44552882120996,0.5,168.12952756322568,404.7785890921274,264.32501497048906,0.0011553977715517555,97.02278136789411,0.001190852040378724
2025-09-11,2,valid,651.9471013943443,344546.0,309117.0,242.0959155211395,176.05395741393647,0.5,161.3968615324587,403.49277705359816,248.4543243407461,0.0011710853617618493,98.3401230424404,0.001190852040378724
2025-09-18,2,valid,656.3050864938896,354888.0,288952.0,249.72055864047977,171.37403170963185,0.5,167.15939185738875,416.87995049786855,239.42513599602103,0.0011746803230818414,98.64200448514666,0.001190852040378724
2025-09-25,2,valid,628.1287404110743,337959.0,240758.0,254.38697030549008,140.2051633092999,0.5,172.19998799197415,426.5869582974642,201.5417821136101,0.00126224470511945,105.99509110451885,0.001190852040378724
2025-10-02,2,valid,618.8230520859698,317938.0,216580.0,260.73312181181484,127.96957697290364,0.5,171.65461886101627,432.3877406728311,186.43531141313872,0.0013599750286937425,114.20184729760656,0.001190852040378724
2025-10-09,2,valid,593.4354396926993,310420.0,198964.0,262.75670604858925,123.00127532109347,0.5,157.27475497223926,420.0314610208285,173.40397867187085,0.0013531069551601974,113.62511120440048,0.001190852040378724
2025-10-16,2,valid,570.5748891782056,302160.0,185308.0,272.307294729034,104.61653439554156,0.5,148.20549500728157,420.5127897363156,150.06209944188998,0.0013916891373322597,116.8649916315098,0.001190852040378724
2025-10-23,2,valid,507.75224786541116,297683.0,169443.0,267.5689551351708,53.40524310372548,0.5,145.3974787089844,412.96643384415523,94.78581402125593,0.0013872691213275708,116.49382746880802,0.001190852040378724
2025-10-30,2,valid,505.83647757535863,305432.0,150125.0,267.11500022604446,33.24617610760164,0.5,164.9399195227756,432.05491974882005,73.78155782653857,0.0014145699198146234,118.78637075389742,0.001190852040378724
2025-11-06,2,valid,469.6708292755053,299525.0,134699.0,270.1843104609574,27.23214845765296,0.5,140.63253314457384,410.8168436055313,58.85398566997401,0.0013715611171205451,115.17477155972716,0.001190852040378724
2025-11-13,2,valid,462.83430793817575,296153.0,118308.0,275.32206126540274,25.03911506824336,0.5,135.42346574673812,410.7455270121409,52.08878092603487,0.0013869369110295722,116.46593061120234,0.001190852040378724
2025-11-20,0,season_end_boundary,437.93631378391717,326468.0,,,,0.5,,,,,,0.001190852040378724
2025-11-27,0,outside_season,441.1097653330759,309116.0,0.0,273.8587195983244,0.0,0.5,167.25104573475153,441.1097653330759,0.0,0.001427003989871362,119.83050299158367,0.001190852040378724
2025-12-04,0,outside_season,434.2393158501497,299044.0,0.0,270.91400218328863,0.0,0.5,163.32531366686106,434.2393158501497,0.0,0.0014520917184432716,121.9372070758233,0.001190852040378724
2025-12-11,0,outside_season,437.93631378391717,283675.0,0.0,279.7481544283959,0.0,0.5,158.1881593555213,437.93631378391717,0.0,0.0015437959417781517,129.6379306103537,0.001190852040378724
2025-12-18,3,missing_challenger_count,482.36463547214055,320480.0,,282.6928718434315,14.72358707517889,0.5,,,,,,0.001190852040378724
2025-12-25,3,valid,555.8629432867106,341835.0,289845.0,288.58230667350296,29.44717415035764,0.5,167.02321308041132,455.6055197539143,100.25742353279628,0.00133282291091876,111.92178925056763,0.001190852040378724
2026-01-01,3,valid,593.4354396926993,312624.0,283614.0,291.5270240885388,32.391891565393266,0.5,185.4128213328219,476.9398454213607,116.49559427133863,0.0015256021464166562,128.11013414659575,0.001190852040378724
2026-01-08,3,valid,563.0434258242125,296529.0,257052.0,294.47174150357444,32.39189156539338,0.5,164.7649310463821,459.23667254995655,103.80675327425593,0.0015487074537396226,130.05036740308145,0.001190852040378724
2026-01-15,3,valid,477.0502009423504,284602.0,234425.0,310.49004723331734,31.09717291082924,0.5,95.94734699999728,406.43739423331465,70.61280670903574,0.0014280904358834957,119.92173565318183,0.001190852040378724
2026-01-22,3,valid,507.75224786541116,274108.0,217437.0,322.58179703023785,27.839575359015942,0.5,112.6506436075312,435.23244063776906,72.5198072276421,0.0015878137107919836,133.3342562260728,0.001190852040378724
2026-01-29,3,valid,517.2726025128876,266223.0,193637.0,329.87713360644966,23.48895619783986,0.5,120.19475330732467,450.07188691377434,67.20071559911327,0.0016905822821986617,141.9640916650745,0.001190852040378724
2026-02-05,3,valid,505.8611297993827,257958.0,179372.0,336.2409979413414,20.06980927798387,0.5,110.9689858363914,447.20998377773276,58.651146021649936,0.001733654252931612,145.58099529982428,0.001190852040378724
2026-02-12,3,valid,504.57879631625235,257515.0,168935.0,345.9232658877453,19.221693576687223,0.5,104.99456696438091,450.9178328521262,53.660963464126155,0.001751035212908476,147.040535140839,0.001190852040378724
2026-02-19,3,valid,514.0991509637288,254819.0,154821.0,354.4917289582322,16.542665336271824,0.5,109.73022633358924,464.2219552918215,49.877195671907316,0.0018217713564994034,152.98049587420024,0.001190852040378724
2026-02-26,3,valid,553.9292061215394,251789.0,148798.0,359.34017811684504,14.638933592694675,0.5,138.90595092984105,498.24612904668606,55.68307707485337,0.0019788240512758144,166.16875851734642,0.001190852040378724
2026-03-05,3,valid,514.0991509637288,248384.0,139917.0,362.7250312940273,11.25408041551242,0.5,109.32745652909207,472.05248782311935,42.04666314060944,0.0019004947493522907,159.5911737908162,0.001190852040378724
2026-03-12,3,valid,520.4460540620464,244263.0,132277.0,367.4711391457794,15.34212480886753,0.5,108.30681620418623,475.7779553499656,44.66809871208079,0.0019478101691617871,163.56441464737546,0.001190852040378724
2026-03-19,3,valid,558.5274726519523,279166.0,138000.0,391.36890938433,29.72568096578164,0.5,110.19625127288607,501.56516065721604,56.96231199473624,0.001796655612278057,150.87143921814757,0.001190852040378724
2026-03-26,3,valid,568.0478272994287,327578.0,154628.0,388.6630356272186,32.43155472289299,0.5,118.89256259294676,507.5555982201654,60.492229079263325,0.001549419064223377,130.11012381778502,0.001190852040378724
2026-04-02,3,valid,587.6748695472763,320130.0,130670.0,395.4936857737926,28.54562199135481,0.5,135.8998933581854,531.393579131978,56.28129041529837,0.0016599305879860617,139.39016197664301,0.001190852040378724
2026-04-09,3,valid,568.4346861549432,313838.0,119643.0,401.2395762542323,31.633883756022367,0.5,113.85837665253189,515.0979529067642,53.336733248178916,0.001641286118656008,137.8245208476137,0.001190852040378724
2026-04-16,0,season_end_boundary,580.7416334960641,329305.0,,,,0.5,,,,,,0.001190852040378724
2026-04-23,0,outside_season,583.0748759683954,338004.0,0.0,438.76289484032617,0.0,0.5,144.31198112806925,583.0748759683954,0.0,0.0017250531827090669,144.85873342925558,0.001190852040378724
2026-04-30,0,outside_season,640.9042301985003,332744.0,0.0,447.5970470854334,0.0,0.5,193.30718311306686,640.9042301985003,0.0,0.0019261180673385554,161.74285318652989,0.001190852040378724
2026-05-07,0,outside_season,590.6743906029266,326800.0,0.0,456.4311993305406,0.0,0.5,134.24319127238596,590.6743906029266,0.0,0.00180744917565155,151.7778123868966,0.001190852040378724
2026-05-14,0,outside_season,571.2212788485875,327108.0,0.0,459.3759167455764,0.0,0.5,111.84536210301115,571.2212788485875,0.0,0.0017462773116175315,146.64099757197096,0.001190852040378724
2026-05-21,0,outside_season,588.2526229690943,326406.0,0.0,468.2100689906836,0.0,0.5,120.0425539784107,588.2526229690943,0.0,0.0018022114267785957,151.33798034266644,0.001190852040378724
2026-05-28,0,outside_season,656.9044706758757,329278.0,0.0,479.9889386508266,0.0,0.5,176.91553202504912,656.9044706758757,0.0,0.001994984392142432,167.5257987136648,0.001190852040378724
2026-06-04,0,outside_season,637.8637613809228,332640.0,0.0,488.8230908959338,0.0,0.5,149.04067048498905,637.8637613809228,0.0,0.0019175798502312495,161.0258693113047,0.001190852040378724
2026-06-11,0,outside_season,639.1633653486704,336357.0,0.0,506.4913953861483,0.0,0.5,132.67196996252204,639.1633653486704,0.0,0.0019002529019722211,159.57086502265116,0.001190852040378724
2026-06-18,4,missing_challenger_count,857.3034025030339,393763.0,,512.3808302162212,97.1756746961782,0.5,,,,,,0.001190852040378724
2026-06-25,4,valid,1072.6991596510863,432475.0,472376.0,512.1817689078451,168.04795396541215,0.5,253.8397065046094,766.0214754124545,306.67768423863185,0.0017712503044394578,148.73806689504022,0.001190852040378724
2026-07-02,4,valid,1040.099476446841,395729.0,450911.0,518.4971422797536,205.90334181903995,0.5,201.11777828149363,719.6149205612472,320.48455588559375,0.0018184538423043225,152.7019126344196,0.001190852040378724
2026-07-09,4,valid,1015.5044957308223,372451.0,431527.0,518.490808320614,235.3568499285371,0.5,165.67825304695137,684.1690613675653,331.33543436325704,0.0018369371041225967,154.25401660632832,0.001190852040378724
2026-07-16,4,valid,1040.8921081240928,364034.0,412846.0,524.0470189225312,259.2478134769772,0.5,164.38428605683401,688.4313049793652,352.4608031447276,0.001891118150995141,158.80378811743168,0.001190852040378724
2026-07-23,4,valid,1102.7261534704119,350778.0,399123.0,535.9580237405683,279.72870022433324,0.5,182.95455260449944,718.9125763450677,383.8135771253442,0.002049480230644646,172.102004376031,0.001190852040378724
2026-07-30,4,valid,1293.9960742605092,338148.0,380114.0,547.9947452951455,294.1944354050777,0.5,289.2392109950182,837.2339562901637,456.76211797034546,0.0024759394001743727,207.9132685020177,0.001190852040378724
2026-08-06,4,valid,1158.4151096879323,332303.0,367949.0,559.3519509268257,309.3396865087195,0.5,186.48106686788594,745.8330177947116,412.58209189322065,0.0022444366069361748,188.47317137924048,0.001190852040378724
2026-08-13,4,valid,1155.1363638938103,327645.0,354963.0,572.8939386925333,322.3001554783336,0.5,168.60882365778437,741.5027623503177,413.63360154349266,0.002263128576203872,190.04280124373253,0.001190852040378724
2026-08-20,4,valid,1183.6974278362397,332295.0,343054.0,599.7583667726744,344.7359559994829,0.5,157.76602807592613,757.5243948486005,426.1730329876392,0.0022796743702090025,191.432209284707,0.001190852040378724
2024-08-22,0,outside_season,222.6577867661019,317258.0,0.0,161.95945782696603,0.0,1.0,60.69832893913588,222.6577867661019,0.0,0.0007018192977516781,64.9224020942261,0.0010810125243565112
2024-08-29,0,outside_season,230.0904119986253,306714.0,0.0,164.90417524200177,0.0,1.0,65.18623675662354,230.0904119986253,0.0,0.0007501790332316925,69.39596131675233,0.0010810125243565112
2024-09-05,0,outside_season,230.0904119986253,303541.0,0.0,167.8488926570375,0.0,1.0,62.24151934158781,230.0904119986253,0.0,0.0007580208670282608,70.12137694514539,0.0010810125243565112
2024-09-12,0,outside_season,237.52303723114872,306155.0,0.0,176.68304490214476,0.0,1.0,60.83999232900397,237.52303723114872,0.0,0.0007758260921139577,71.76846471559428,0.0010810125243565112
2024-09-19,0,outside_season,244.01419660088567,309978.0,0.0,179.6277623171805,0.0,1.0,64.38643428370517,244.01419660088567,0.0,0.0007871984353756901,72.82047318038998,0.0010810125243565112
2024-09-26,0,outside_season,252.38828769619565,313672.0,0.0,182.57247973221627,0.0,1.0,69.81580796397938,252.38828769619565,0.0,0.0008046248555694983,74.43251927617241,0.0010810125243565112
2024-10-03,0,outside_season,259.8209129287191,317449.0,0.0,188.46191456228772,0.0,1.0,71.3589983664314,259.8209129287191,0.0,0.0008184650540046405,75.71281882158063,0.0010810125243565112
2024-10-10,0,outside_season,248.46646470484197,308321.0,0.0,188.46191456228772,0.0,1.0,60.00455014255425,248.46646470484197,0.0,0.0008058694176032186,74.54764856521199,0.0010810125243565112
2024-10-17,0,outside_season,231.7070936160228,307061.0,0.0,176.68304490214476,0.0,1.0,55.02404871387804,231.7070936160228,0.0,0.0007545962972048642,69.80458414707535,0.0010810125243565112
2024-10-24,0,outside_season,222.6577867661019,294497.0,0.0,173.73832748710902,0.0,1.0,48.91945927899289,222.6577867661019,0.0,0.0007560613071308092,69.94010615934963,0.0010810125243565112
2024-10-31,0,outside_season,222.6577867661019,280766.0,0.0,164.90417524200177,0.0,1.0,57.75361152410014,222.6577867661019,0.0,0.0007930368590431245,73.36056161931995,0.0010810125243565112
2024-11-07,0,outside_season,216.78955217775746,268656.0,0.0,164.90417524200177,0.0,1.0,51.88537693575569,216.78955217775746,0.0,0.0008069410405044274,74.64677996998888,0.0010810125243565112
2024-11-14,0,outside_season,215.22516153357844,259181.0,0.0,164.90417524200177,0.0,1.0,50.32098629157667,215.22516153357844,0.0,0.0008304048581245478,76.81732074462862,0.0010810125243565112
2024-11-21,0,outside_season,207.792536301055,266794.0,0.0,161.95945782696603,0.0,1.0,45.83307847408898,207.792536301055,0.0,0.0007788501102013351,72.04820412834322,0.0010810125243565112
2024-11-28,0,outside_season,220.8845747463416,282394.0,0.0,164.90417524200177,0.0,1.0,55.98039950433983,220.8845747463416,0.0,0.00078218579270927,72.35677432829723,0.0010810125243565112
2024-12-05,0,outside_season,230.0904119986253,270955.0,0.0,173.73832748710902,0.0,1.0,56.352084511516296,230.0904119986253,0.0,0.0008491831189630208,78.55442003028686,0.0010810125243565112
2024-12-12,0,outside_season,249.55909486575072,353878.0,0.0,182.57247973221627,0.0,1.0,66.98661513353446,249.55909486575072,0.0,0.0007052122337804292,65.23626858071948,0.0010810125243565112
2024-12-19,1,valid,281.42747455896165,377665.0,173213.0,182.57247973221624,35.33660898042894,1.0,43.54625015093923,226.11872988315548,55.30874467580617,0.0005987283171147856,55.38588162715205,0.0010810125243565112
2024-12-26,1,valid,317.4237584807757,385974.0,340543.0,182.57247973221627,53.00491347064342,1.0,43.482215821210445,226.0546955534267,91.36906292734898,0.0005856733758062116,54.178222972471325,0.0010810125243565112
2025-01-02,1,valid,322.0391789880691,361956.0,351168.0,181.2091798553808,63.2023655925861,1.0,39.400984577214125,220.61016443259493,101.4290145554742,0.0006094944259318672,56.381809849490665,0.0010810125243565112
2025-01-09,1,valid,317.0601192892926,342976.0,330152.0,181.8753034250811,62.5362420228858,1.0,37.016313779552355,218.89161720463346,98.16850208465911,0.000638212636466206,59.03841279231353,0.0010810125243565112
2025-01-16,1,valid,319.2819147889066,338246.0,307111.0,181.4257285194338,68.87525175860466,1.0,36.154446569206044,217.58017508863983,101.70173970026676,0.000643260157071007,59.50533805830947,0.0010810125243565112
2025-01-23,1,valid,319.2819147889066,326928.0,277133.0,182.1314205557141,65.22484230728855,1.0,38.92737576640758,221.05879632212168,98.22311846678491,0.0006761696652538837,62.54966062085023,0.0010810125243565112
2025-01-30,1,valid,334.5827330767191,320285.0,257133.0,184.26014831107523,68.98554938199892,1.0,45.116418916366875,229.3765672274421,105.20616584927697,0.0007161639390775156,66.24936556621515,0.0010810125243565112
2025-02-06,1,valid,325.9245075774975,315231.0,237813.0,185.33524413326631,67.91045355980783,1.0,41.426385456991966,226.76162959025828,99.1628779872392,0.0007193506653541634,66.54415644095961,0.0010810125243565112
2025-02-13,1,valid,326.38083031711204,313952.0,216696.0,184.7526349757307,68.49306271734343,1.0,43.269589553869906,228.0222245296006,98.35860578751144,0.0007262964546478461,67.18668269640862,0.0010810125243565112
2025-02-20,1,valid,341.57979048647695,324696.0,200373.0,190.20748841980264,71.87236151837877,1.0,49.161753400542366,239.369241820345,102.21054866613196,0.0007372103192535325,68.19627919596658,0.0010810125243565112
2025-02-27,1,valid,341.7352688714439,319263.0,222293.0,185.61800570759965,67.62769198547447,1.0,52.16717377911034,237.78517948670998,103.95008938473393,0.0007447940396685804,68.8978178224096,0.0010810125243565112
2025-03-06,1,valid,320.6896608582932,309935.0,202226.0,186.9562371216038,60.40002574139886,1.0,44.37781617044326,231.33405329204706,89.35560756624616,0.0007463953838451516,69.04595155263854,0.0010810125243565112
2025-03-13,1,valid,317.5858833322376,293566.0,179680.0,188.5291522519176,58.827110611085054,1.0,43.56514109505718,232.09429334697478,85.4915899852628,0.0007906034532165672,73.13545730538003,0.0010810125243565112
2025-03-20,1,valid,320.86891157434496,289339.0,163262.0,191.0636965236355,59.23728375440295,1.0,45.11270340397399,236.1763999276095,84.69251164673545,0.0008162618932380686,75.50901352636599,0.0010810125243565112
2025-03-27,1,valid,326.71454002143,286159.0,140011.0,195.4148909620656,54.88608931597291,1.0,51.30916733371469,246.7240582957803,79.99048172564972,0.0008621922018730157,79.75783651408187,0.0010810125243565112
2025-04-03,1,valid,326.71454002143,279071.0,126230.0,197.07987814970784,50.27638471329481,1.0,54.642336843184424,251.72221499289225,74.99232502853778,0.0009020006198884594,83.44034870691148,0.0010810125243565112
2025-04-10,1,valid,330.76355110048036,274058.0,110998.0,207.6567410839969,39.69952177900574,1.0,59.3639226496579,267.0206637336548,63.74288736682553,0.0009743217265456758,90.13047532688442,0.0010810125243565112
2025-04-17,1,valid,361.98826765390567,295193.0,100353.0,202.78195667441736,15.127132038227806,1.0,107.52520584004769,310.30716251446506,51.681105139440604,0.0010512009516298322,97.24225464044233,0.0010810125243565112
2025-04-24,1,valid,348.031911270665,303741.0,75810.0,189.4755300060693,4.875819386289932,1.0,122.98502057820545,312.46055058427476,35.57136068639022,0.001028707189955504,95.16144973138562,0.0010810125243565112
2025-05-01,1,valid,365.18841393893723,293825.0,65100.0,193.17429831731232,4.121768490082676,1.0,137.4408829029056,330.6151812202179,34.57323271871934,0.0011252112012940284,104.08863689750746,0.0010810125243565112
2025-05-08,1,valid,333.7660741167058,289371.0,55532.0,187.42855503709447,3.978076940229019,1.0,119.43849178266122,306.86704681975567,26.899027296950123,0.0010604623366534851,98.09898708479267,0.0010810125243565112
2025-05-15,1,valid,328.4244796497825,273292.0,45589.0,183.11107474904068,8.295557228282794,1.0,117.42901466723218,300.54008941627285,27.884390233509635,0.001099703209081396,101.72899798140735,0.0010810125243565112
2025-05-22,0,season_end_boundary,326.9885590621799,277449.0,,,,1.0,,,,,,0.0010810125243565112
2025-05-29,0,outside_season,357.8356270811063,293845.0,0.0,194.35134939235925,0.0,1.0,163.48427768874703,357.8356270811063,0.0,0.001217770004870276,112.65086920201705,0.0010810125243565112
2025-06-05,0,outside_season,379.89398765459913,316173.0,0.0,206.1302190525022,0.0,1.0,173.76376860209692,379.89398765459913,0.0,0.0012015383592356055,111.14934676180917,0.0010810125243565112
2025-06-12,0,outside_season,372.5412007967682,425334.0,0.0,223.7985235427167,0.0,1.0,148.74267725405147,372.5412007967682,0.0,0.0008758791932852022,81.02396351111493,0.0010810125243565112
2025-06-19,2,missing_challenger_count,535.5536525438972,485195.0,,217.9090887126452,55.94963088567919,1.0,,,,,,0.0010810125243565112
2025-06-26,2,valid,605.8579659950155,503920.0,650456.0,223.79852354271677,103.06510952625108,1.0,121.78945529714233,345.5879788398591,260.26998715515646,0.0006857992912364246,63.44045751409372,0.0010810125243565112
2025-07-03,2,valid,602.928522342138,428441.0,619598.0,219.76858706780507,121.81863307634148,1.0,106.83698684401024,326.6055739118153,276.32294843032264,0.0007623116693122632,70.51830132736349,0.0010810125243565112
2025-07-10,2,valid,601.0859960296799,407155.0,563148.0,226.2639809666977,135.9362610826991,1.0,100.24036735106678,326.5043483177645,274.5816477119154,0.0008019165878296091,74.18198862283874,0.0010810125243565112
2025-07-17,2,valid,641.9197524352288,385353.0,531711.0,212.601300151576,173.15668121810674,1.0,107.63993239885262,320.2412325504286,321.6785198848002,0.0008310334486832297,76.8754690587803,0.0010810125243565112
2025-07-24,2,valid,659.2998882521753,395405.0,503401.0,210.9864694410148,180.6609467587394,1.0,117.7463498373259,328.7328192783407,330.5670689738346,0.0008313825552998588,76.90776346876754,0.0010810125243565112
2025-07-31,2,valid,681.3582488256682,379237.0,471778.0,215.00124607616448,182.5356049536612,1.0,126.47905787313022,341.4803039492947,339.8779448763735,0.0009004403682902636,83.29601628124189,0.0010810125243565112
2025-08-07,2,valid,639.6924566312928,370004.0,439788.0,215.93649550392567,184.5450729409358,1.0,109.29841918978244,325.2349146937081,314.45754193758466,0.000879003780212398,81.31300613150972,0.0010810125243565112
2025-08-14,2,valid,642.1433855839031,368453.0,410441.0,223.0901963322709,183.2808069426621,1.0,111.53127585895763,334.6214721912285,307.52191339267455,0.0009081795295227031,84.0119340951494,0.0010810125243565112
2025-08-21,2,valid,642.2141650989681,363337.0,388357.0,227.10249776265715,192.9976655172272,1.0,107.3604885484525,334.46298631110966,307.75117878785846,0.0009205310395338478,85.15452122830932,0.0010810125243565112
2025-08-28,2,valid,691.9601166145297,356257.0,356370.0,235.6952181960246,188.34408956912284,1.0,133.93916256085498,369.6343807568796,322.32573585765016,0.0010375498046547285,95.97944346411208,0.0010810125243565112
2025-09-04,2,valid,669.1036040626165,350337.0,332895.0,236.64906152890168,184.44552882120996,1.0,127.17017621686017,363.8192377457618,305.28436631685463,0.0010384836250403521,96.06582732781241,0.0010810125243565112
2025-09-11,2,valid,651.9471013943443,344546.0,309117.0,242.0959155211395,176.05395741393647,1.0,123.2346023512529,365.3305178723924,286.61658352195184,0.0010603243627045225,98.08622368512302,0.0010810125243565112
2025-09-18,2,valid,656.3050864938896,354888.0,288952.0,249.72055864047977,171.37403170963185,1.0,129.6492646549967,379.36982329547646,276.9352631984131,0.0010689846466926931,98.88735075747825,0.0010810125243565112
2025-09-25,2,valid,628.1287404110743,337959.0,240758.0,254.38697030549008,140.2051633092999,1.0,136.38064562863272,390.7676159341228,237.36112447695155,0.0011562574629884771,106.96059822958634,0.0010810125243565112
2025-10-02,2,valid,618.8230520859698,317938.0,216580.0,260.73312181181484,127.96957697290364,1.0,136.87846786804792,397.61158967986273,221.2114624061071,0.001250594737589916,115.68734953689376,0.0010810125243565112
2025-10-09,2,valid,593.4354396926993,310420.0,198964.0,262.75670604858925,123.00127532109347,1.0,126.5592099724978,389.31591602108705,204.11952367161228,0.0012541586109821759,116.01702873227417,0.0010810125243565112
2025-10-16,2,valid,570.5748891782056,302160.0,185308.0,272.307294729034,104.61653439554156,1.0,120.03578554039419,392.34308026942824,178.23180890877734,0.0012984613458744646,120.11529160102867,0.0010810125243565112
2025-10-23,2,valid,507.75224786541116,297683.0,169443.0,267.5689551351708,53.40524310372548,1.0,119.0270936470456,386.5960487822164,121.15619908319474,0.0012986836627627927,120.13585721736696,0.0010810125243565112
2025-10-30,2,valid,505.83647757535863,305432.0,150125.0,267.11500022604446,33.24617610760164,1.0,137.7626338940215,404.877634120066,100.95884345529265,0.0013255900957334726,122.62486010719903,0.0010810125243565112
2025-11-06,2,valid,469.6708292755053,299525.0,134699.0,270.1843104609574,27.23214845765296,1.0,118.81998756666825,389.0042980276257,80.66653124787962,0.0012987373275273372,120.14082152289863,0.0010810125243565112
2025-11-13,2,valid,462.83430793817575,296153.0,118308.0,275.32206126540274,25.03911506824336,1.0,116.09513402726982,391.41719529267255,71.41711264550321,0.0013216722278439608,122.2624343442002,0.0010810125243565112
2025-11-20,0,season_end_boundary,437.93631378391717,326468.0,,,,1.0,,,,,,0.0010810125243565112
2025-11-27,0,outside_season,441.1097653330759,309116.0,0.0,273.8587195983244,0.0,1.0,167.25104573475153,441.1097653330759,0.0,0.001427003989871362,132.00624023489527,0.0010810125243565112
2025-12-04,0,outside_season,434.2393158501497,299044.0,0.0,270.91400218328863,0.0,1.0,163.32531366686106,434.2393158501497,0.0,0.0014520917184432716,134.3270022988541,0.0010810125243565112
2025-12-11,0,outside_season,437.93631378391717,283675.0,0.0,279.7481544283959,0.0,1.0,158.1881593555213,437.93631378391717,0.0,0.0015437959417781517,142.81018091785006,0.0010810125243565112
2025-12-18,3,missing_challenger_count,482.36463547214055,320480.0,,282.6928718434315,14.72358707517889,1.0,,,,,,0.0010810125243565112
2025-12-25,3,valid,555.8629432867106,341835.0,289845.0,288.58230667350296,29.44717415035764,1.0,128.70409327664058,417.2863999501435,138.57654333656706,0.0012207246184566926,112.92418829128248,0.0010810125243565112
2026-01-01,3,valid,593.4354396926993,312624.0,283614.0,291.5270240885388,32.391891565393266,1.0,141.3149343233668,432.8419584119056,160.59348128079375,0.0013845448795099084,128.07852345041786,0.0010810125243565112
2026-01-08,3,valid,563.0434258242125,296529.0,257052.0,294.47174150357444,32.39189156539338,1.0,126.51112983632014,420.9828713398946,142.0605544843179,0.0014197021921629742,131.33078111264928,0.0010810125243565112
